File,NUID,SATREAD,SATMATH,ACTCUM,CARNIGIE,AVGSALMALE,AVGSALWOM,AVGSALTOT,HOUSE,HDEM,HREP,SENATE,SDEM,SREP,PERNWHT,STUFACR,TUITINS,FEEINS,TUITOUT,FEEOUT,FOOTBALL,TUITPER,SLCTVTY,APPEAL,RSRCHPSTU,HIGHBP,CHGENROL,FRACDEGRE,RETPCNT,BINGEDRK,HEALTHINS,MENTALHLTH,PHYSHLTH
training2013.csv,342,540,580,25,21,5386,4934,5171,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.240631164,11,27300,500,27300,500,0.8,0.240725847,0.497032641,1.346268657,0,NA,1,0.202169625,81,,,,
training2013.csv,4785,640,740,30,16,11732,9953,11256,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.715026504,14,37333,1250,37333,1250,NA,0.46299141,0.472775564,2.061797753,7832.565107,31.5,1,0.296035953,86,,,,
training2013.csv,5889,.,.,.,22,5720,5161,5490,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.476653696,10,17385,863,17385,863,NA,0.65594664,0.889985896,1.708399366,NA,31.5,1,0.195719844,57,,,,
training2013.csv,908,.,.,.,21,5484,5029,5295,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.362825789,11,38286,666,38286,666,0.1,0.372110247,0.715099715,1.235059761,0,NA,1,0.216735254,88,,,,
training2013.csv,7418,620,620,28,21,8518,7833,8231,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.389192471,13,39168,674,39168,674,0.8,0.426629233,0.567875648,1.195255474,261.1275046,NA,1,0.200364299,82,,,,
training2013.csv,4276,550,590,26,18,9916,8176,9021,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.379340171,13,26780,0,26780,0,NA,0.692392281,0.628325509,1.161892902,0,NA,1,0.211293711,82,,,,
training2013.csv,5401,500,400,24,24,5154,4993,5114,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.1894061,14,15810,240,15810,240,NA,0.633778416,0.336658354,6.807407407,0,NA,1,0.225521669,67,,,,
training2013.csv,2186,630,630,29,16,10272,8514,9432,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.380986897,14,34343,1230,34343,1230,NA,0.578668084,0.766798419,2.170103093,1486.927014,31.5,1,0.264901032,85,,,,
training2013.csv,1389,520,530,25,18,7331,6086,6641,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.260625501,14,25050,1000,25050,1000,NA,0.677398115,0.055882353,33.21052632,0,NA,1,0.231488907,75,,,,
training2013.csv,3492,.,.,23,26,4345,4597,4582,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.182089552,9,15780,1250,15780,1250,NA,NA,0.866363636,0.172088143,0,33,1,0.211940299,68,,,,
training2013.csv,7884,540,510,25,21,6994,6480,6770,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.291369755,13,31500,0,31500,0,0.5,0.361252001,0.590909091,1.371794872,0,NA,1,0.202692003,76,,,,
training2013.csv,1379,.,.,.,24,5729,5407,5639,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.398595259,17,9120,2236,9120,2236,NA,0.163028786,60.22727273,0.598490566,0,31.5,1,0.132572432,78,,,,
training2013.csv,2763,.,.,.,17,6255,5995,6104,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.493098067,12,18855,300,18855,300,NA,0.785302778,0.913682864,0.292512246,0,31.5,1,0.239587084,72,,,,
training2013.csv,1316,.,580,25,18,7703,7411,7535,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.497842503,12,23290,60,23290,60,0.3,0.52870488,0.523529412,1.140449438,0,31.5,1,0.188781014,81,,,,
training2013.csv,51,550,580,24,16,8280,7282,7834,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.360463727,15,8601,3745,18143,3781,0.857,0.23223715,0.411160059,1.592857143,1100.310705,NA,1,0.219473328,66,,,,
training2013.csv,2183,.,.,.,10,4119,4152,4143,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.815964523,14,16020,195,16020,195,NA,0.533166114,0.857476636,2.811989101,NA,31.5,1,0.129711752,35,,,,
training2013.csv,2838,.,.,21,18,7123,6881,6988,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.577535504,16,6391,1572,12782,1572,NA,0.287880575,0.664296998,1.18549346,80.09977048,31.5,1,0.152560608,61,,,,
training2013.csv,1750,.,.,27,18,7124,6220,6769,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.226731511,16,29050,840,29050,840,NA,0.630787076,0.828542094,1.194547708,0,NA,1,0.227402314,75,,,,
training2013.csv,4431,623,600,29,21,7470,6941,7232,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.329243354,8,25500,480,25500,480,NA,0.040874205,0.763392857,0.339181287,0,NA,1,0.241308793,87,,,,
training2013.csv,5208,500,570,25,20,5563,5240,5436,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.542052314,14,24974,860,24974,860,NA,0.47303807,26.68421053,0.303090072,0,NA,1,0.144466801,67,,,,
training2013.csv,2850,.,.,.,19,6514,6455,6485,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.64428815,19,22800,0,22800,0,NA,0.79554633,1.384761905,0.651994498,0,31.5,1,0.35741688,47,,,,
training2013.csv,4408,553,665,25,18,5762,5367,5567,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.359578736,10,26610,100,26610,100,0.1,0.588761081,19.35185185,0.057416268,0,33.8,1,0.169007021,58,,,,
training2013.csv,7416,630,590,25,18,8553,7325,7992,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.51226158,11,26500,0,26500,0,NA,0.746877686,0.794871795,0.994389902,81.77254444,31.5,1,0.236667964,58,,,,
training2013.csv,3474,540,620,24,18,7022,6430,6685,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.457396046,12,28440,370,28440,370,NA,0.670486245,0.585392052,1.409174312,32.57464213,NA,1,0.238809362,82,,,,
training2013.csv,437,610,620,25,18,8075,7204,7543,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.314616374,11,27400,570,27400,570,NA,0.795494098,3.89893617,0.270804911,0,30.8,1,0.198242606,79,,,,
training2013.csv,6523,570,545,24,18,8363,7538,7886,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.442495127,13,28150,820,28150,820,NA,0.600551278,31.62162162,0.733333333,0,31.5,1,0.24619883,75,,,,
training2013.csv,5066,.,.,.,21,4807,4574,4722,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.25,8,27491,4036,27491,4036,NA,0.635925672,1.893530997,0.706049822,0,31.5,1,0.203125,86,,,,
training2013.csv,2605,590,620,25,16,8030,6153,7208,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.368624493,16,7917,3564,19792,3564,NA,0.192728684,13.10526316,0.291834003,2956.72141,NA,1,0.250447817,60,,,,
training2013.csv,5757,.,.,.,24,3527,NA,3527,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0,13,12000,0,12000,0,NA,0.211196891,1.03125,0.65967366,0,31.5,1,0.057471264,78,,,,
training2013.csv,1355,.,.,29,30,9060,6417,7625,-0.19,-0.931,0.396,-0.436,-0.703,0.434,0.359808612,7,23450,1440,23450,1440,NA,0.833067043,7.265306122,0.186329588,0,31.5,1,0.083253589,71,,,,
training2013.csv,5929,570,570,25,18,6689,5944,6395,0.843,-0.5,0.917,0.81,-0.407,0.893,0.227442969,11,26200,80,26200,80,NA,0.554036674,0.424242424,2.301948052,0,NA,1,0.215526047,73,,,,
training2013.csv,2496,590,570,24,16,7913,6606,7305,0.843,-0.5,0.917,0.81,-0.407,0.893,0.201610011,16,8498,662,23462,662,0.769,0.333184891,0.094986807,16.44444444,373.7636393,36.5,1,0.203961264,78,,,,
training2013.csv,7783,550,580,27,22,5731,5224,5506,0.843,-0.5,0.917,0.81,-0.407,0.893,0.218125278,13,24620,350,24620,350,NA,0.648448804,9.348101266,0.283683142,4.509107064,NA,1,0.273656153,84,,,,
training2013.csv,3808,630,640,30,19,8509,7440,7980,0.843,-0.5,0.917,0.81,-0.407,0.893,0.169526566,11,33490,878,33490,878,NA,0.474436616,0.770501836,0.008737093,136.0347323,32.9,1,0.203845359,91,,,,
training2013.csv,420,650,680,29,21,9090,8638,8900,0.843,-0.5,0.917,0.81,-0.407,0.893,0.313609467,10,40150,490,40150,490,0.4,0.196834688,0.672935405,1.088699878,0,NA,1,0.253592561,92,,,,
training2013.csv,982,700,640,31,21,7637,7201,7391,0.843,-0.5,0.917,0.81,-0.407,0.893,0.535974131,10,40600,850,40600,850,0.2,0.208395169,0.291759465,3.229007634,449.4729184,NA,1,0.206143897,88,,,,
training2013.csv,4683,600,620,29,20,8249,6807,7658,0.843,-0.5,0.917,0.81,-0.407,0.893,0.2209889,13,29740,856,29740,856,NA,0.338520304,0.845466156,1.234138973,29.53346788,35.9,1,0.229397915,86,,,,
training2013.csv,4439,550,560,24,22,6979,6042,6524,0.843,-0.5,0.917,0.81,-0.407,0.893,0.156048015,11,27510,185,27510,185,NA,0.458761824,0.354058722,2.4,0,NA,1,0.1966759,73,,,,
training2013.csv,2190,580,570,26,22,5964,5449,5839,0.843,-0.5,0.917,0.81,-0.407,0.893,0.320270924,24,23970,0,23970,0,NA,0.449406813,0.793478261,0.780821918,0,NA,1,0.194968553,77,,,,
training2013.csv,5762,600,600,28,21,8029,7551,7847,0.843,-0.5,0.917,0.81,-0.407,0.893,0.161971831,12,31160,600,31160,600,0.5,0.326164168,0.645539906,0.994545455,92.49119718,NA,1,0.194542254,81,,,,
training2013.csv,820,550,530,26,21,4478,4649,4545,0.843,-0.5,0.917,0.81,-0.407,0.893,0.314814815,14,22778,900,22778,900,NA,0.620007088,0.783912747,0.186956522,0,NA,1,0.148148148,65,,,,
training2013.csv,2161,540,550,24,18,7782,6732,7355,0.843,-0.5,0.917,0.81,-0.407,0.893,0.182406842,17,6121,892,15953,892,NA,0.365322368,0.836251287,0.306650246,77.12522908,31.1,1,0.125106903,67,,,,
training2013.csv,4643,550,570,25,16,8325,6920,7713,0.843,-0.5,0.917,0.81,-0.407,0.893,0.282538225,18,7750,1006,28565,1006,NA,0.23888731,10.35714286,0.426206897,4833.179831,32.9,1,0.187044141,72,,,,
training2013.csv,1146,.,.,.,23,4572,3954,4187,0.843,-0.5,0.917,0.81,-0.407,0.893,0.417835406,13,14040,2700,14040,2700,NA,0.772947788,0.912230216,0.461356467,NA,32.9,1,0.162344536,33,,,,
training2013.csv,5181,550,560,25,18,7140,6725,6903,0.843,-0.5,0.917,0.81,-0.407,0.893,0.292177914,12,24420,240,24420,240,NA,0.663437075,0.840222576,0.954588458,0,32.9,1,0.179294479,74,,,,
training2013.csv,5244,510,540,23,29,6789,7203,6965,0.843,-0.5,0.917,0.81,-0.407,0.893,0.564821386,33,24450,410,24450,410,NA,0.417907072,0.619281046,1.564643799,0,31.1,1,0.113792288,55,,,,
training2013.csv,3809,550,560,24,18,7095,5761,6363,0.843,-0.5,0.917,0.81,-0.407,0.893,0.134701224,16,6358,340,15213,340,NA,0.303373707,0.742774566,0.251945525,53.02598992,35.9,1,0.157595392,69,,,,
training2013.csv,5863,510,510,22,17,7584,6481,7071,0.843,-0.5,0.917,0.81,-0.407,0.893,0.321904044,20,8056,200,17792,200,NA,0.264468383,20.17567568,0.296718017,625.3717659,NA,1,0.135895504,64,,,,
training2013.csv,6025,520,520,23,22,6196,5356,5680,0.843,-0.5,0.917,0.81,-0.407,0.893,0.180076628,16,6086,589,17189,589,NA,0.375321477,28.9375,0.561555076,45.04575163,NA,1,0.110660356,61,,,,
training2013.csv,33,530,530,23,19,6038,5123,5575,0.843,-0.5,0.917,0.81,-0.407,0.893,0.212961136,13,6227,589,17189,589,NA,0.383482183,0.61682243,2.674242424,85.48135727,34.4,1,0.103472085,63,,,,
training2013.csv,2603,630,660,30,15,10381,7957,9431,0.843,-0.5,0.917,0.81,-0.407,0.893,0.303502288,18,8919,1290,31060,1290,NA,0.443087348,0.745676501,1.324693042,2449.538389,32.8,1,0.242256248,90,,,,
training2013.csv,2014,510,510,23,19,7068,6121,6557,0.843,-0.5,0.917,0.81,-0.407,0.893,0.466214453,17,6150,589,17189,589,NA,0.400160852,0.534482759,4.649769585,73.81698409,47.8,1,0.109574746,68,,,,
training2013.csv,5822,530,520,23,18,6895,6221,6539,0.843,-0.5,0.917,0.81,-0.407,0.893,0.141216298,15,6111,589,17189,589,NA,0.391598986,0.706214689,0.045333333,23.69157297,NA,1,0.145931568,61,,,,
training2013.csv,4454,520,510,23,22,5913,5673,5755,0.843,-0.5,0.917,0.81,-0.407,0.893,0.118395476,15,6050,589,17189,589,NA,0.379572858,9.437956204,0.508894045,1.414737586,NA,1,0.109029864,67,,,,
training2013.csv,5013,.,.,.,23,5257,4218,4565,0.843,-0.5,0.917,0.81,-0.407,0.893,0.107954545,23,13880,0,13880,0,NA,0.80098209,0.831610044,0.213143872,NA,31.1,1,0.481060606,100,,,,
training2013.csv,8290,.,.,.,10,4795,4377,4442,0.843,-0.5,0.917,0.81,-0.407,0.893,0.147727273,23,13880,50,13880,50,NA,0.849325935,0.839721254,0.245643154,NA,32.9,1,0.380681818,66,,,,
training2013.csv,1789,560,570,25,22,6983,6850,6924,0.843,-0.5,0.917,0.81,-0.407,0.893,0.162356322,15,27000,920,27000,920,0.3,0.443586764,0.584507042,1.771084337,0,NA,1,0.181752874,69,,,,
training2013.csv,5873,550,570,25,22,5811,5725,5762,0.843,-0.5,0.917,0.81,-0.407,0.893,0.290501246,13,28400,0,28400,0,NA,0.615881461,0.243190661,4.424,0,32.9,1,0.171974522,70,,,,
training2013.csv,5095,580,590,27,18,7058,6600,6853,0.843,-0.5,0.917,0.81,-0.407,0.893,0.262758015,15,23628,0,23628,0,NA,0.700595312,0.931147541,0.210093897,0,NA,1,0.253052262,78,,,,
training2013.csv,3896,750,770,34,15,13673,10198,12629,0.843,-0.5,0.917,0.81,-0.407,0.893,0.336426549,10,44098,507,44098,507,0.692,0.165266258,2.423267327,0.347293156,9230.025165,NA,1,0.276030198,99,,,,
training2013.csv,7158,530,540,24,19,3682,3544,3610,0.843,-0.5,0.917,0.81,-0.407,0.893,0.275975672,15,19200,0,19200,0,NA,0.596975766,0.777382646,0.034766697,0,NA,1,0.05549924,79,,,,
training2013.csv,2792,540,540,.,18,8438,7393,7937,0.843,-0.5,0.917,0.81,-0.407,0.893,0.447479165,20,5887,643,14109,643,NA,0.455077975,0.494117647,2.991071429,243.4016008,36.4,1,0.159831669,69,,,,
training2013.csv,796,520,530,23,22,7605,6302,6971,0.843,-0.5,0.917,0.81,-0.407,0.893,0.199973283,17,5930,589,14930,589,NA,0.424566472,0.339943343,7.575,18.08789741,NA,1,0.080149613,61,,,,
training2013.csv,5009,670,750,32,27,8596,7639,8411,0.843,-0.5,0.917,0.81,-0.407,0.893,0.234676007,13,39462,792,39462,792,0.7,0.495358905,0.627467105,1.089121887,0,NA,1,0.195271454,91,,,,
training2013.csv,4467,530,530,23,20,5777,5605,5666,0.843,-0.5,0.917,0.81,-0.407,0.893,0.158670193,12,24010,910,24010,910,NA,0.696139756,0.054347826,25.36,0,31.1,1,0.203626747,70,,,,
training2013.csv,7868,540,540,24,22,5563,5288,5443,0.843,-0.5,0.917,0.81,-0.407,0.893,0.20258949,14,27160,190,27160,190,NA,0.200575763,0.138810198,9.326530612,0,NA,1,0.156130998,72,,,,
training2013.csv,4124,520,500,22,22,5018,4778,4867,0.843,-0.5,0.917,0.81,-0.407,0.893,0.18294702,8,27072,600,27072,600,NA,0.600964069,0.957568807,1.071856287,0,NA,1,0.21192053,77,,,,
training2013.csv,7487,610,600,28,21,6763,5997,6258,0.843,-0.5,0.917,0.81,-0.407,0.893,0.22128488,10,33860,740,33860,740,NA,0.372169432,0.660958904,3.616580311,0,NA,1,0.242050616,88,,,,
training2013.csv,7893,660,650,31,22,6502,6024,6365,0.843,-0.5,0.917,0.81,-0.407,0.893,0.145351044,13,28514,239,28514,239,NA,0.500719293,0.774928775,2.676470588,152.5685009,NA,1,0.187096774,89,,,,
training2013.csv,3633,570,620,27,22,7770,6675,7410,0.843,-0.5,0.917,0.81,-0.407,0.893,0.20886918,15,28700,150,28700,150,0.4,0.582227852,0.688567674,1.295801527,0,NA,1,0.133037694,74,,,,
training2013.csv,3820,590,620,29,18,7740,6559,7280,0.843,-0.5,0.917,0.81,-0.407,0.893,0.298322075,13,32400,1080,32400,1080,NA,0.62993754,0.807272727,0.930630631,244.7156243,NA,1,0.217258662,86,,,,
training2013.csv,2362,.,.,.,21,8945,7373,8352,0.843,-0.5,0.917,0.81,-0.407,0.893,0.245345016,11,35000,650,35000,650,0.9,0.225180161,1,1,2117.304491,NA,1,0.207009858,85,,,,
training2013.csv,6130,.,.,25,22,6956,6521,6736,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.158881119,10,29448,0,29448,0,0.4,0.503199373,6.435146444,0.291287386,0,NA,1,0.235804196,69,,,,
training2013.csv,4667,580,620,26,21,7042,6478,6790,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.161184211,12,30700,0,30700,0,0.6,0.426411755,0.599469496,1.14159292,0,NA,1,0.1875,83,,,,
training2013.csv,6637,530,550,25,22,6354,5986,6109,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.249094859,9,27100,900,27100,900,NA,0.558598051,9.50310559,0.18627451,0,NA,1,0.22013034,76,,,,
training2013.csv,6759,693,670,28,21,7902,7279,7662,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.260726073,11,35400,330,35400,330,0.7,0.427264727,0.558786346,1.441176471,202.2574257,28.1,1,0.19669967,79,,,,
training2013.csv,5652,.,.,.,24,5750,4696,5097,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.990654206,4,12000,100,12000,100,NA,0.179515883,1.034852547,0.116580311,0,NA,1,0.130841121,82,,,,
training2013.csv,1078,610,630,28,22,6055,5440,5959,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.190387016,15,26100,440,26100,440,NA,0.54578374,0.112149533,25.91666667,0,NA,1,0.193508115,80,,,,
training2013.csv,2336,640,680,30,18,9694,8379,9108,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.183022361,11,30734,146,30734,146,NA,0.549156018,0.722345954,1.046248715,110.5299815,31.2,1,0.212078052,88,,,,
training2013.csv,3263,490,520,22,20,6607,5807,6274,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.30079033,13,24360,1160,24360,1160,0.5,0.526790576,0.339694656,8.011235955,0,NA,1,0.212924221,64,,,,
training2013.csv,4518,.,.,.,24,4510,3939,4389,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.165876777,10,14600,790,14600,790,NA,0.43394425,1,1,0,NA,1,0.440758294,50,,,,
training2013.csv,1900,590,530,25,24,5027,4709,4992,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.06824147,10,15070,476,15070,476,NA,0.377679338,8.418604651,0.600828729,0,NA,1,0.183727034,70,,,,
training2013.csv,7151,520,530,24,18,5295,4757,4986,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.358670615,15,23180,350,23180,350,NA,0.421203625,3.196280992,0.34841629,0,NA,1,0.205330701,70,,,,
training2013.csv,4364,450,480,23,22,6474,6379,6421,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.273961971,13,22208,420,22208,420,NA,0.631534195,0.899022801,0.358695652,0,31.2,1,0.190143578,69,,,,
training2013.csv,2853,730,770,32,21,9479,8720,9129,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.420058997,9,43720,386,43720,386,0.2,0.091978547,0.23776908,2.802469136,550.4424779,NA,1,0.197050147,93,,,,
training2013.csv,3699,620,680,28,15,10800,8559,10027,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.265512433,19,6648,1078,19200,1078,NA,0.241116967,0.635097493,3.552631579,5705.133918,NA,1,0.190158029,87,,,,
training2013.csv,5293,468,508,24,22,5851,5185,5473,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.37917223,9,25530,0,25530,0,NA,0.549877411,7.096446701,0.014306152,0,NA,1,0.225634179,44,,,,
training2013.csv,3749,610,638,29,21,7711,7340,7539,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.143705463,12,37330,200,37330,200,0.2,0.465022304,0.731391586,1.306784661,118.2501979,NA,1,0.218923199,87,,,,
training2013.csv,1805,.,.,.,18,2081,1345,1825,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.719528178,13,26000,430,26000,430,NA,0.384289213,0.551212938,0.371638142,308.6500655,NA,1,0.216251638,82,,,,
training2013.csv,8123,.,.,25,22,6645,6056,6371,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.240325203,13,24720,1270,24720,1270,NA,0.448282721,0.508196721,1.213709677,0,30.3,1,0.146341463,73,,,,
training2013.csv,6035,.,.,23,22,6215,5892,6007,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.162593985,14,26160,150,26160,150,NA,0.633218678,0.73688332,0.221041445,0,28.1,1,0.234022556,82,,,,
training2013.csv,2214,.,640,24,18,8681,7319,8062,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.148150599,16,6648,1037,16144,1037,NA,0.241204738,0.841802493,0.299544419,239.2902137,NA,1,0.190233574,83,,,,
training2013.csv,2847,605,580,27,22,6352,5958,6206,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.134772897,11,26614,150,26614,150,NA,0.393415895,10.79136691,0.315333333,0,NA,1,0.188384214,79,,,,
training2013.csv,5791,.,.,25,18,7074,6428,6754,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.245516545,10,26500,240,26500,240,NA,0.538227471,0.967532468,1.119463087,0,29.3,1,0.25460975,80,,,,
training2013.csv,3775,.,.,27,21,6398,6193,6312,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.156278643,13,30423,576,30423,576,NA,0.462518201,0.526315789,6.13,0,NA,1,0.221814849,79,,,,
training2013.csv,2138,.,.,24,19,6242,5461,5794,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.328894958,17,24400,0,24400,0,NA,0.880606916,9.143835616,0.271910112,0,NA,1,0.220894503,72,,,,
training2013.csv,7770,500,500,23,22,5161,4904,5046,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.269333333,20,19226,1050,19226,1050,NA,0.687905996,0.655907037,0.166338583,NA,NA,1,0.142,49,,,,
training2013.csv,6024,540,590,26,21,6109,6480,6274,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.19738277,11,33400,850,33400,850,0.75,0.423590801,0.703020134,1.715990453,0,NA,1,0.213740458,81,,,,
training2013.csv,6719,500,550,22,22,6193,5302,5792,0.411,-0.984,0.654,-0.79,-1.041,0.717,0.262908778,17,17500,460,17500,460,NA,0.543561522,0.708146248,0.397644928,0,NA,1,0.19707401,61,,,,
training2013.csv,5071,545,600,26,18,6150,5354,5758,0.665,-0.8,0.893,0.775,-0.783,0.902,0.242382589,9,25200,380,25200,380,NA,0.707317801,0.859394704,0.289068232,0,NA,1,0.273539519,76,,,,
training2013.csv,7941,655,630,28,22,6315,5874,6165,0.665,-0.8,0.893,0.775,-0.783,0.902,0.230573248,15,23650,250,23650,250,NA,0.522012722,0.592711683,1.38517179,38.38726115,NA,1,0.173673036,77,,,,
training2013.csv,7910,510,510,23,22,4789,3860,4361,0.665,-0.8,0.893,0.775,-0.783,0.902,0.173913043,12,22680,625,22680,625,0.4,0.360949967,13.70526316,0.221966206,0,NA,1,0.175412294,64,,,,
training2013.csv,2312,520,580,26,22,5535,5270,5407,0.665,-0.8,0.893,0.775,-0.783,0.902,0.24906367,10,23500,0,23500,0,NA,0.384823885,0.752701844,0.080236486,0,NA,1,0.209737828,70,,,,
training2013.csv,221,528,545,25,18,6580,5906,6268,0.665,-0.8,0.893,0.775,-0.783,0.902,0.264045708,15,4368,1246,16142,1246,NA,0.37694669,0.4578125,3.187713311,57.82532989,NA,1,0.178615154,73,,,,
training2013.csv,5545,.,.,24,18,6747,6165,6488,0.665,-0.8,0.893,0.775,-0.783,0.902,0.403449779,18,3360,998,11823,998,NA,0.372651591,0.890577508,0.052901024,20.53097951,NA,1,0.208232144,65,,,,
training2013.csv,6441,650,520,23,24,4811,4154,4622,0.665,-0.8,0.893,0.775,-0.783,0.902,0.134948097,11,11000,3090,11000,3090,NA,0.422946859,8.761904762,0.480590062,0,NA,1,0.228373702,58,,,,
training2013.csv,7669,.,.,.,10,4015,4117,4104,1.159,-0.913,1.372,1.086,-0.775,1.214,0.533416615,23,NA,NA,NA,NA,NA,0.670056407,1.056338028,0.066666667,NA,32.9,1,0.299188007,32,,,,
training2013.csv,2501,.,.,28,15,10500,8480,9694,0.665,-0.8,0.893,0.775,-0.783,0.902,0.277993665,17,8396,882,21875,882,NA,0.226009341,0.636363636,6.265306122,10403.07093,26.1,1,0.218691833,80,,,,
training2013.csv,5296,.,.,.,16,8903,7015,8154,0.665,-0.8,0.893,0.775,-0.783,0.902,0.281724577,19,7830,755,20775,755,NA,0.255396016,0.907018596,0.413359788,5514.883811,NA,1,0.168600847,81,,,,
training2013.csv,771,510,520,24,22,5611,5378,5498,0.665,-0.8,0.893,0.775,-0.783,0.902,0.255712731,14,23800,0,23800,0,NA,0.459032131,0.653658537,0.21641791,0,NA,1,0.216539717,62,,,,
training2013.csv,6246,470,480,24,24,5223,4876,5189,0.665,-0.8,0.893,0.775,-0.783,0.902,0.36689038,14,13152,490,13152,490,NA,0.48507744,4.476608187,0.626387982,0,NA,1,0.125279642,75,,,,
training2013.csv,5971,540,560,24,22,5332,4915,5217,0.665,-0.8,0.893,0.775,-0.783,0.902,0.253581662,14,22277,614,22277,614,NA,0.338100391,0.851534618,0.215423303,0,NA,1,0.186246418,57,,,,
training2013.csv,5671,540,510,21,19,6113,6194,6156,0.665,-0.8,0.893,0.775,-0.783,0.902,0.23891569,5,21200,1090,21200,1090,NA,0.624106732,103.6923077,0.235905045,0.12726855,26.7,1,0.156214105,63,,,,
training2013.csv,8011,530,550,25,22,5747,5552,5650,0.665,-0.8,0.893,0.775,-0.783,0.902,0.34244373,11,23364,600,23364,600,NA,0.763898551,1.001416431,0.260254597,0,NA,1,0.205787781,62,,,,
training2013.csv,421,.,.,24,18,7247,6574,6987,0.665,-0.8,0.893,0.775,-0.783,0.902,0.203703704,19,4710,1196,14590,1196,NA,0.275366346,0.792935445,0.09984639,250.7264151,NA,1,0.185068717,74,,,,
training2013.csv,6556,500,520,24,19,5931,5484,5695,0.665,-0.8,0.893,0.775,-0.783,0.902,0.37799883,10,22600,570,22600,570,NA,0.721009427,0.611037234,0.044613711,0,NA,1,0.149795202,72,,,,
training2013.csv,460,548,548,25,19,5940,5345,5689,0.665,-0.8,0.893,0.775,-0.783,0.902,0.37236534,8,23736,150,23736,150,NA,0.625685688,0.888380604,0.125643666,0,NA,1,0.203161593,66,,,,
training2013.csv,3219,540,500,25,22,3780,3292,3587,0.665,-0.8,0.893,0.775,-0.783,0.902,0.25,13,20950,250,20950,250,NA,0.422695381,0.608286252,0.262125903,0,NA,1,0.205714286,66,,,,
training2013.csv,5386,510,530,27,22,4259,4238,4248,0.665,-0.8,0.893,0.775,-0.783,0.902,0.344073648,15,22000,730,22000,730,NA,0.383322672,0.769354839,0.231656184,0,NA,1,0.181818182,61,,,,
training2013.csv,800,590,622,26,16,8555,6331,7568,0.665,-0.8,0.893,0.775,-0.783,0.902,0.359528932,20,5622,1304,13656,1304,NA,0.256060261,0.938577586,0.196326062,2716.60282,32.3,1,0.170139282,74,,,,
training2013.csv,856,500,540,24,22,4779,4128,4454,NA,NA,NA,NA,NA,NA,0.036753446,17,8920,1700,8920,1700,NA,0.246923697,0.379166667,0.82967033,0,NA,1,0.131699847,63,,,,
